"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
17.1,-0.874346431924883,-0.904409,-0.9777632,-0.954003,-0.82506,-0.6805408,0.105397328588024
17.2,-0.875765521126761,-0.904983,-0.9788478,-0.954837,-0.82705,-0.681359,0.104969622477108
17.3,-0.877195305164319,-0.906558,-0.9796418,-0.956047,-0.827997,-0.6830402,0.104431065099459
17.4,-0.878454713615023,-0.907492,-0.9801244,-0.956134,-0.830136,-0.6851282,0.104020964763403
17.5,-0.879744525821596,-0.909164,-0.9802612,-0.95678,-0.833885,-0.6855312,0.103675696483438
17.6,-0.881173455399061,-0.91038,-0.9808786,-0.957552,-0.835207,-0.6878314,0.10303049481711
17.7,-0.882603788732394,-0.912107,-0.9809924,-0.959627,-0.836809,-0.6906454,0.102469323568391
17.8,-0.883950924882629,-0.912749,-0.9812688,-0.959285,-0.838836,-0.6929998,0.101864781483926
17.9,-0.885219051643192,-0.914595,-0.9816358,-0.961063,-0.840425,-0.6944996,0.101465595640499
18,-0.886538338028169,-0.916494,-0.9818416,-0.961183,-0.841536,-0.6954828,0.100901064072349
18.1,-0.887894784037559,-0.918335,-0.9823672,-0.962301,-0.843525,-0.698039,0.10041730136883
18.2,-0.889287305164319,-0.918725,-0.9824928,-0.963433,-0.845878,-0.700079,0.099741712658273
18.3,-0.89061555399061,-0.919472,-0.9830012,-0.964123,-0.847727,-0.7018028,0.0991732116032879
18.4,-0.891805882629108,-0.920668,-0.9830652,-0.964554,-0.84998,-0.7038876,0.098676415862276
18.5,-0.893056938967136,-0.921564,-0.9836844,-0.964413,-0.851931,-0.706002,0.0982034566832487
18.6,-0.89431855399061,-0.922815,-0.9841502,-0.964574,-0.854788,-0.7083872,0.0977531095930773
18.7,-0.895508816901408,-0.923753,-0.9841098,-0.96453,-0.855889,-0.7100952,0.0973694416289393
18.8,-0.896789427230047,-0.925521,-0.9843026,-0.965247,-0.857229,-0.712186,0.0969081217803293
18.9,-0.898024164319249,-0.925764,-0.985045,-0.966719,-0.858763,-0.7133854,0.0964009891612146
19,-0.899251882629108,-0.926993,-0.9855166,-0.966537,-0.859726,-0.715841,0.0960157161550361
19.1,-0.900401370892019,-0.927664,-0.9857132,-0.967579,-0.861416,-0.7167686,0.0957017360635819
19.2,-0.901552563380282,-0.928045,-0.9857886,-0.967989,-0.864458,-0.7196056,0.0950747517649753
19.3,-0.90276120657277,-0.928957,-0.9863842,-0.9689,-0.866526,-0.7210158,0.0946980173550428
19.4,-0.903967450704225,-0.929989,-0.9867662,-0.970121,-0.868582,-0.7215744,0.0942087065280205
19.5,-0.905274807511737,-0.931467,-0.9870476,-0.970744,-0.870418,-0.7227236,0.0935777006223672
19.6,-0.906463295774648,-0.932519,-0.9868664,-0.971297,-0.871404,-0.724866,0.0928849269792743
19.7,-0.90762103286385,-0.933724,-0.9870666,-0.971964,-0.872771,-0.7261182,0.0923533519154181
19.8,-0.908751962441315,-0.935158,-0.9873724,-0.972075,-0.875217,-0.7273682,0.091846099307886
19.9,-0.909884427230047,-0.936183,-0.9874078,-0.972456,-0.87602,-0.7293566,0.0913154767343794
20,-0.910992431924883,-0.937399,-0.9875802,-0.973585,-0.878179,-0.7303706,0.0909583344557987
20.1,-0.912050849765258,-0.939065,-0.9879214,-0.973888,-0.88067,-0.7331782,0.0904249599573516
20.2,-0.913147568075117,-0.939971,-0.9887094,-0.974958,-0.882107,-0.734494,0.0898777133467727
20.3,-0.914154286384977,-0.940651,-0.9891124,-0.974547,-0.883623,-0.736619,0.0894075610863167
20.4,-0.915295051643192,-0.941396,-0.988906,-0.975685,-0.884386,-0.738624,0.0889328398057609
20.5,-0.916394629107981,-0.943029,-0.9894996,-0.976479,-0.886321,-0.7410416,0.0885650545884929
20.6,-0.917479910798122,-0.94404,-0.9894614,-0.976704,-0.888138,-0.743757,0.0880392064221932
20.7,-0.918491389671361,-0.945011,-0.9897218,-0.976893,-0.889424,-0.7460656,0.0875781108699019
20.8,-0.919503769953052,-0.946225,-0.989712,-0.977474,-0.889887,-0.7483256,0.0870811466557802
20.9,-0.920514469483568,-0.947022,-0.9895568,-0.977885,-0.890841,-0.7490426,0.0865263150155219
21,-0.92150082629108,-0.947968,-0.9895448,-0.978485,-0.891705,-0.7505834,0.0860972067915912
21.1,-0.922545328638498,-0.948721,-0.989619,-0.978938,-0.893705,-0.7519632,0.0857411473287475
21.2,-0.923500408450704,-0.949478,-0.9899584,-0.979645,-0.894667,-0.7547852,0.0851240877991039
21.3,-0.924508056338028,-0.950725,-0.9898244,-0.98029,-0.896462,-0.7568504,0.0846496193255414
21.4,-0.92546082629108,-0.951448,-0.9898886,-0.980548,-0.898964,-0.7599822,0.0841406026238722
21.5,-0.926445873239437,-0.952369,-0.9900154,-0.981091,-0.898176,-0.7642126,0.0837087738536583
21.6,-0.927448338028169,-0.953143,-0.9903864,-0.981291,-0.899738,-0.7669334,0.0832112662059783
21.7,-0.928462507042254,-0.953448,-0.9903506,-0.981794,-0.901734,-0.7705214,0.0825997130418755
21.8,-0.929411136150235,-0.95428,-0.9909012,-0.981674,-0.902191,-0.7727584,0.0820914496147107
21.9,-0.930407572769953,-0.954893,-0.9907742,-0.98219,-0.905338,-0.7760538,0.0815592982406088
22,-0.931316812206573,-0.955176,-0.9909546,-0.982789,-0.909393,-0.7789236,0.0810415651648017
22.1,-0.932284765258216,-0.956074,-0.9912274,-0.983525,-0.910446,-0.7824578,0.0804731500064094
22.2,-0.933159840375587,-0.956904,-0.9913628,-0.983432,-0.911868,-0.7834776,0.0799803624352646
22.3,-0.934027915492958,-0.957442,-0.9914686,-0.983944,-0.911456,-0.7862178,0.0795510962271775
22.4,-0.934953840375587,-0.958132,-0.991586,-0.984175,-0.913941,-0.788831,0.0790041906277037
22.5,-0.935833915492958,-0.958966,-0.9918912,-0.984099,-0.914834,-0.790700600000001,0.0784665115240097
22.6,-0.936657215962441,-0.959744,-0.991914,-0.98383,-0.917194,-0.7928156,0.0780774509243221
