"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
16.9,-0.495909051643192,-0.510234,-0.6518924,-0.57615,-0.441661,-0.2900386,0.118018667587442
17,-0.495622131455399,-0.510204,-0.6504414,-0.576228,-0.442682,-0.2901106,0.118334182026571
17.1,-0.495362323943662,-0.508179,-0.6503636,-0.577307,-0.439321,-0.2891284,0.118292887638529
17.2,-0.495340474178404,-0.508764,-0.6507204,-0.575562,-0.442173,-0.2876994,0.118486123071779
17.3,-0.495204779342723,-0.507843,-0.6507912,-0.57578,-0.439983,-0.2861246,0.11863426322058
17.4,-0.494971544600939,-0.507421,-0.6496994,-0.576161,-0.441076,-0.28712,0.118518539700822
17.5,-0.494571338028169,-0.507269,-0.6501494,-0.574714,-0.44066,-0.2845872,0.118672530894015
17.6,-0.494340671361502,-0.506311,-0.6492572,-0.575775,-0.438714,-0.2834996,0.11876061112756
17.7,-0.494150474178404,-0.507353,-0.6501628,-0.574717,-0.440008,-0.2825092,0.11878235986985
17.8,-0.49391103286385,-0.505176,-0.6492954,-0.574191,-0.441027,-0.2817962,0.118988929928272
17.9,-0.493397112676056,-0.505822,-0.6500868,-0.574606,-0.440498,-0.2799832,0.118998059642047
18,-0.492892610328639,-0.504457,-0.6515478,-0.573978,-0.438352,-0.2773484,0.119270414125519
18.1,-0.492510892018779,-0.503308,-0.6516248,-0.575267,-0.436748,-0.2767124,0.119291451158111
18.2,-0.492113657276995,-0.502541,-0.6514328,-0.573988,-0.437262,-0.27485,0.119619707529185
18.3,-0.49176614084507,-0.502122,-0.652671,-0.575104,-0.435969,-0.2738608,0.119791007648143
18.4,-0.491545990610329,-0.50166,-0.6534532,-0.575564,-0.435246,-0.2729276,0.120039730439197
18.5,-0.491342384976526,-0.499978,-0.6529706,-0.577567,-0.436083,-0.2724534,0.120210649543664
18.6,-0.490877169014085,-0.500727,-0.6525674,-0.577402,-0.432532,-0.2705178,0.120411158361398
18.7,-0.490644765258216,-0.500723,-0.652624,-0.577619,-0.433932,-0.270588,0.120531231766197
18.8,-0.49017261971831,-0.500906,-0.6509522,-0.577312,-0.434637,-0.2696954,0.120673299564111
18.9,-0.489657150234742,-0.500112,-0.6518448,-0.57595,-0.431428,-0.2697574,0.120852231921904
19,-0.489132676056338,-0.499236,-0.6511392,-0.575624,-0.431861,-0.269613,0.121085131330225
19.1,-0.488690962441315,-0.49903,-0.6519136,-0.572964,-0.428802,-0.2704152,0.12104254506647
19.2,-0.488229699530516,-0.500235,-0.6508968,-0.572739,-0.427105,-0.2667048,0.121251807536318
19.3,-0.488073488262911,-0.500059,-0.6512404,-0.57344,-0.425491,-0.2673348,0.121245357907777
19.4,-0.487481849765258,-0.501181,-0.6498384,-0.571171,-0.424342,-0.2679038,0.121406899606459
19.5,-0.487115262910798,-0.498896,-0.6502534,-0.571307,-0.428442,-0.2676238,0.121538416559688
19.6,-0.486741248826291,-0.498934,-0.6492018,-0.572338,-0.426836,-0.2665876,0.12174944877307
19.7,-0.486368779342723,-0.497729,-0.6474568,-0.571238,-0.425212,-0.2644982,0.121829962627794
19.8,-0.486204530516432,-0.497166,-0.6478122,-0.571783,-0.425558,-0.2634832,0.122004143347927
19.9,-0.485998483568075,-0.496377,-0.6475386,-0.572496,-0.424397,-0.2620436,0.122158650783099
20,-0.485329178403756,-0.497025,-0.6475436,-0.571697,-0.426046,-0.2620236,0.122362244385638
20.1,-0.484758680751174,-0.497948,-0.6466456,-0.570403,-0.42733,-0.2613858,0.122501731601437
20.2,-0.484167084507042,-0.496996,-0.6463462,-0.570368,-0.42714,-0.2603204,0.122809556677457
20.3,-0.483778483568075,-0.496443,-0.6452612,-0.570003,-0.424506,-0.2588066,0.122968925001346
20.4,-0.4835950657277,-0.495019,-0.6452602,-0.570393,-0.42555,-0.2589066,0.123011498489443
20.5,-0.48328720657277,-0.495321,-0.6433836,-0.572247,-0.426502,-0.2565218,0.123205330057318
20.6,-0.482779107981221,-0.494277,-0.6428134,-0.573914,-0.424312,-0.2556006,0.123536923122628
20.7,-0.482367971830986,-0.494614,-0.643234,-0.571931,-0.424205,-0.2569498,0.123552983138467
20.8,-0.481879830985915,-0.494069,-0.6440718,-0.572515,-0.423126,-0.2570624,0.123783301072653
20.9,-0.481512009389671,-0.49289,-0.645602,-0.572226,-0.423287,-0.2569114,0.123821517344942
21,-0.481057948356808,-0.492084,-0.6441544,-0.570654,-0.420387,-0.2569954,0.123809421047378
21.1,-0.480683539906103,-0.491661,-0.6436264,-0.570417,-0.421644,-0.2567418,0.124045214185418
21.2,-0.48028134741784,-0.491099,-0.643549,-0.56981,-0.421846,-0.2559314,0.124371667502302
21.3,-0.479978028169014,-0.48974,-0.6418808,-0.571031,-0.42105,-0.2551618,0.124508099407792
